Timestamp,HRV
1624102846.046875,227.72799570436365
1624102846.6875,224.14715751348112
1624102847.265625,336.5499866698773
1624102848.515625,385.4127295471059
1624102849.09375,387.8943642558531
1624102849.734375,387.43617090810864
1624102849.984375,390.2015325540361
1624102850.328125,398.6742838108002
1624102851.234375,415.4494124365002
1624102851.515625,415.5895324522699
1624102851.8125,428.8067345530362
1624102852.734375,427.7110615002333
1624102853.515625,430.4130753833213
1624102854.109375,430.68488514400696
1624102854.65625,431.0415141740192
1624102855.234375,431.3148368142284
1624102855.8125,413.51894741623414
1624102856.359375,384.31735313026434
1624102856.90625,384.31735313026434
1624102857.390625,383.864603469302
1624102858.078125,383.864603469302
1624102858.671875,366.08351919492503
1624102859.265625,314.2688577843849
1624102859.6875,313.61981597593564
1624102860.25,117.59807112078836
1624102860.71875,117.0820928460334
1624102861.3125,110.37297369106065
1624102861.78125,110.29146208901187
1624102862.390625,110.3349574240535
1624102862.84375,108.07390039955433
1624102863.390625,107.63792580146787
1624102863.890625,104.39651718773015
1624102864.515625,102.96965706470002
1624102865.046875,89.58513639315609
1624102865.71875,128.2486342653599
1624102866.125,125.00066172794452
1624102866.390625,124.19188928900526
1624102866.78125,247.9705897863663
1624102867.671875,247.0794230265393
1624102868.375,247.28156709664995
1624102868.96875,247.8597636118111
1624102869.484375,248.8723170177418
1624102870.046875,250.03366860581602
1624102870.640625,250.19214809466598
1624102871.15625,250.19214809466598
1624102871.71875,250.04388179195908
1624102872.140625,250.20298259765102
1624102872.484375,269.47441021863796
1624102873.25,269.1472614555339
1624102873.765625,270.2759918022672
1624102874.25,270.9624349937172
1624102874.796875,337.1934673625809
1624102876.0,483.54388513618346
1624102876.28125,483.7357242187651
1624102876.640625,489.5771327845883
1624102877.59375,499.32902524586723
1624102877.875,496.09943646481463
1624102878.453125,492.2037026268759
1624102878.6875,487.8363955669397
1624102879.453125,484.2595795821117
1624102879.90625,481.0916149211226
1624102880.609375,487.66693441484045
1624102881.296875,503.80446257322495
1624102882.75,502.31827565481893
1624102884.046875,493.6801469065866
1624102884.828125,491.12891870194096
1624102885.953125,446.28445829126616
1624102886.3125,444.7869485330625
1624102886.828125,448.7929247859624
1624102887.390625,439.4902794509897
1624102888.03125,443.609914497922
1624102888.703125,447.7702257445821
1624102889.3125,447.27381992654466
1624102889.890625,449.1180331084192
1624102890.625,451.23647525284775
1624102891.390625,448.45568338958265
1624102891.765625,416.84813209968485
1624102892.765625,414.767183770457
1624102893.390625,412.06696122767846
1624102894.046875,412.17610258591435
1624102894.34375,326.0668616022351
1624102894.59375,325.8761707488303
1624102895.015625,328.29759556909306
1624102895.84375,332.969351923837
1624102896.21875,329.62735614270423
1624102896.828125,329.89114063057264
1624102897.40625,329.9806887951858
1624102897.984375,331.8737077769671
1624102898.578125,331.8737077769671
1624102899.140625,333.21789624986485
1624102899.71875,267.4780124995795
1624102900.296875,261.17636229872
1624102900.875,261.17636229872
1624102901.421875,253.84557148620343
1624102902.234375,264.36777506825445
1624102902.65625,264.36777506825445
1624102903.25,250.63934658373165
1624102903.859375,205.22545911194354
1624102904.359375,396.6841456384832
1624102905.640625,505.0498935076459
1624102906.0,512.5221192972255
1624102907.0,524.0796554680345
1624102907.28125,524.0226911779048
1624102907.609375,521.2648185570646
1624102908.203125,517.8130885351053
1624102908.5,517.7627041242299
1624102908.765625,697.2127915805761
1624102910.375,708.38468196215
1624102911.03125,709.8302956909162
1624102911.375,707.6111467814801
1624102912.03125,703.8934153553237
1624102912.359375,702.7720662827977
1624102912.890625,707.0335650406095
1624102913.515625,696.527345204621
1624102914.40625,695.9497098970103
1624102914.796875,696.6716819903801
1624102915.21875,697.8850677658058
1624102916.40625,695.0546405800309
1624102917.0625,695.8926527601911
1624102917.953125,690.7834213506446
1624102918.34375,495.7997323951687
1624102919.015625,391.72618685161063
1624102919.671875,396.51400915510965
1624102920.296875,396.18994208976795
1624102921.296875,399.4139448618639
1624102922.796875,471.9733258224814
1624102923.421875,468.6169692265134
1624102924.3125,469.3572469474404
1624102924.96875,474.8656089904523
1624102925.609375,474.79245252492
1624102926.296875,446.32125902465515
1624102926.953125,441.95817714128617
1624102927.21875,444.21849664165285
1624102927.46875,478.3903735257039
1624102928.484375,500.9100909254283
1624102928.75,687.0007123164758
1624102930.34375,728.7203080776795
1624102930.78125,725.7165508111353
1624102931.78125,726.5065824795173
1624102932.328125,726.7650134355997
1624102932.9375,728.3754258371109
1624102933.671875,724.2051119116741
1624102934.9375,721.6958229459257
1624102935.921875,717.2666679534253
1624102936.515625,712.5464217653691
1624102937.5,717.0747908346364
1624102938.5625,711.1457398428838
1624102939.171875,712.8138998317602
1624102939.4375,713.0154902389934
1624102940.078125,571.0348047231496
1624102940.6875,318.62106156855896
1624102941.453125,301.2564222347931
1624102941.75,296.00601760107503
1624102942.421875,295.68715318674356
1624102943.015625,297.7196087742688
1624102943.640625,280.216318620315
1624102944.265625,285.90738115259614
1624102944.859375,283.259322604698
1624102945.265625,281.05813275596546
1624102945.75,281.05813275596546
1624102946.3125,292.002124668642
1624102947.375,330.41818501978065
1624102947.859375,330.0282612305005
1624102948.5,328.16600333752075
1624102948.78125,328.7312737156943
1624102949.1875,320.8306009144258
1624102949.625,319.4526040476417
1624102950.0,319.80340599157597
1624102950.359375,319.6261377765777
1624102950.78125,318.01473658653816
1624102951.015625,327.7852132478936
1624102951.71875,328.9936032071943
1624102952.3125,326.44578728093217
1624102953.1875,325.61655199742825
1624102953.671875,341.7239908869041
1624102954.734375,310.354235990171
1624102955.53125,308.93349060004476
1624102956.0,309.57147750949684
1624102956.328125,310.7386346032749
1624102956.625,307.23041046705464
1624102957.203125,304.83545007780634
1624102957.59375,300.587011155197
1624102958.234375,295.63746159199474
1624102958.5625,860.5908748850331
1624102960.609375,934.8323977224811
1624102961.203125,933.9803096065478
1624102962.734375,931.5253496473866
1624102963.359375,934.6787644198595
1624102963.984375,939.9195616791318
1624102964.59375,941.3653790627274
1624102965.21875,943.4477384375364
1624102965.859375,942.8841132028437
1624102966.71875,939.4822490024019
1624102967.140625,937.5960729282107
1624102968.0,933.5209654297022
1624102968.328125,929.822200688047
1624102969.1875,929.1931857034849
1624102969.6875,747.7167089071041
1624102970.4375,529.3215771141776
1624102971.046875,461.29819073105864
1624102971.5625,374.58305766918
1624102972.765625,479.69065573018145
1624102973.046875,479.69065573018145
1624102973.34375,479.5767516357141
1624102973.6875,473.79270010573913
1624102974.453125,470.319183451375
1624102974.828125,476.3270949458267
1624102975.28125,488.2846106081628
1624102976.421875,497.49320102534836
1624102976.875,503.18489219307423
1624102977.34375,504.23763232553284
1624102978.109375,504.82148634620495
1624102978.65625,505.7942128612279
1624102979.171875,506.2459976671746
1624102979.671875,497.15179753460734
1624102980.359375,400.0111005684802
1624102980.921875,399.96834315179
1624102981.453125,399.430289988115
1624102981.875,400.04644518528426
1624102982.203125,400.89780640070745
1624102982.46875,399.4156152587905
1624102982.96875,344.63534051647713
1624102983.59375,159.43057887559996
1624102984.140625,158.17009199549744
1624102984.59375,131.16387264978877
1624102985.09375,131.16387264978877
1624102985.375,131.33264465381572
1624102985.640625,152.56604526291537
1624102986.1875,152.6153470136715
1624102986.671875,154.15100285924876
1624102987.140625,154.15100285924876
1624102987.640625,155.38733353330218
1624102988.15625,155.85533116653167
1624102988.734375,156.2337347053
1624102989.34375,149.35723074380388
1624102989.78125,338.81887412524725
1624102990.890625,423.74279643787867
1624102991.234375,428.6433551608375
1624102992.09375,427.3266772837541
1624102992.765625,426.6192707335354
1624102993.0625,423.9658997940415
1624102993.625,425.6342857034504
1624102994.03125,435.3718421188302
1624102995.046875,432.3118256601028
1624102995.8125,427.27602127814083
1624102996.203125,426.865009241437
1624102996.515625,425.80379023971204
1624102996.96875,420.51225521330014
1624102997.90625,415.0858251995665
1624102998.390625,401.9871456948711
1624102998.84375,335.99318805199135
1624102999.328125,326.60849533901586
1624102999.953125,328.27913945948166
1624103000.46875,327.2448899293505
1624103000.71875,327.4230779025231
1624103001.21875,328.9371558675124
1624103001.65625,274.2427387167645
1624103002.4375,276.77794030772384
1624103003.109375,271.7448673998667
1624103004.0625,290.72599243274027
1624103004.53125,291.97578417708115
1624103005.078125,270.1496035004592
1624103005.375,250.45922159858168
1624103005.734375,250.5398241221383
1624103006.078125,250.00646137956133
1624103006.5,283.37494269118076
1624103007.421875,306.02319431845285
1624103007.828125,309.2126407074788
1624103008.140625,312.61256522121585
1624103008.46875,378.4702117289494
1624103009.5,378.49047183864025
1624103010.21875,378.6955722375391
1624103010.84375,378.4423193076863
1624103011.15625,372.78881288346025
1624103011.78125,369.73218054255966
1624103012.125,371.84934433761055
1624103012.59375,371.84934433761055
1624103013.125,371.7126424701756
1624103013.609375,377.7660327367876
1624103014.625,376.5256047384402
1624103015.15625,371.5627051407409
1624103015.5625,370.33835629163906
1624103015.796875,369.0278709910423
1624103016.171875,291.46578471200655
1624103016.640625,293.71287457035623
1624103017.046875,291.6362045395086
1624103017.671875,291.4917203681221
1624103018.484375,296.17697905634543
1624103019.6875,381.4806948216778
1624103020.171875,382.2416303659712
1624103020.703125,381.58469081394554
1624103021.359375,378.9438193882446
1624103021.765625,367.11195930520165
1624103022.421875,359.14997967909386
1624103022.921875,358.62170035690605
1624103023.59375,392.9386201952524
1624103024.90625,420.56978503612737
1624103025.546875,417.79097154530365
1624103026.453125,417.48337876175333
1624103027.265625,415.76479758630325
1624103028.5,497.3804111576946
1624103028.8125,497.3804111576946
1624103029.515625,481.3983068451912
1624103029.84375,478.86361484925925
1624103030.40625,479.7304567260457
1624103030.96875,529.4899776738722
1624103032.4375,627.8356487743005
1624103032.75,628.6469123568479
1624103033.140625,629.4057243750834
1624103033.640625,632.7063916315728
1624103033.875,636.1336088552197
1624103034.140625,635.9082601125782
1624103034.6875,634.1750650327529
1624103034.984375,638.449600507519
1624103035.265625,611.7586355101417
1624103036.125,612.2536301681516
1624103036.40625,615.6622415099964
1624103036.6875,617.0779216822494
1624103037.046875,617.0698039272792
1624103037.390625,587.2890942394075
1624103037.671875,336.05386119836396
1624103038.046875,335.90645449696626
1624103038.515625,334.52463275775375
1624103039.21875,336.1264058067897
1624103039.5625,817.9965269846781
1624103041.53125,974.5915754671996
1624103041.796875,975.6260393832998
1624103042.0625,973.6438744587387
1624103042.6875,977.2552625554861
1624103043.390625,980.6168841470151
1624103044.0625,978.975632623337
1624103045.078125,978.5224327679498
1624103045.90625,976.5593062496389
1624103046.359375,976.2975588752926
1624103046.953125,975.2138764062371
1624103047.265625,974.4718141180191
1624103047.8125,974.2374562475557
1624103048.625,975.2594686241898
1624103049.203125,856.8819564531282
1624103049.6875,218.63428750758857
1624103050.09375,215.69963434799934
1624103050.640625,203.73313103966612
1624103051.390625,261.62997636091796
1624103051.625,288.216517860869
1624103052.375,290.64038851446975
1624103053.015625,293.15854125954553
1624103053.59375,292.4627314666286
1624103054.25,291.6245320701662
1624103054.71875,291.68886035883
1624103055.40625,291.98758559874386
1624103055.890625,346.51525139079456
1624103057.0,466.4196101236817
1624103057.21875,466.16261075905527
1624103057.96875,465.6669602003086
1624103058.59375,466.5782430727395
1624103059.171875,464.5742447588571
1624103059.421875,465.2216714833385
1624103060.203125,463.41464084668735
1624103060.546875,499.3594482787271
1624103061.71875,498.86350652615374
1624103062.234375,499.1243214682904
1624103062.703125,501.24119047781943
1624103063.140625,502.5447328824811
1624103063.734375,504.5824991268492
1624103064.25,506.77020495254936
1624103064.78125,446.1784899974426
1624103065.0625,464.70923581243085
1624103066.046875,465.5828481806351
1624103066.4375,462.88710424107717
1624103067.046875,463.8884233598079
1624103067.375,462.7270398078397
1624103068.0625,464.3310819204899
1624103068.46875,404.02126408953893
1624103069.078125,376.49110369269505
1624103069.625,373.3841916031152
1624103069.859375,372.66383722256063
1624103070.203125,504.0547990435833
1624103071.515625,537.1522456849029
1624103071.96875,534.6889781826574
1624103072.65625,536.0427148111487
1624103073.171875,529.3309334153541
1624103073.890625,527.0984080520236
1624103074.875,525.5775622813736
1624103075.515625,528.0279269480149
1624103076.109375,529.1581909415072
1624103076.953125,529.2590413999253
1624103077.28125,527.7654676013984
1624103077.921875,527.935119888167
1624103078.5625,527.2884188884656
1624103079.6875,524.099334429873
1624103080.265625,432.2299753064177
1624103081.296875,315.1152060803019
1624103082.375,315.96407620618317
1624103083.03125,312.41274297672294
1624103083.96875,308.6190694095858
1624103084.5625,314.1943180224706
1624103085.265625,315.93023172935835
1624103086.21875,312.7624641169708
1624103087.0,314.61396805187485
1624103087.328125,422.2557787969154
1624103088.5,421.64033316299714
1624103089.21875,415.4861092989927
1624103089.609375,420.63793468140307
1624103090.578125,418.7041533926376
1624103091.25,423.2309895044244
1624103092.046875,421.10260080721855
1624103092.65625,425.9101775722896
1624103093.328125,426.1798369005325
1624103093.734375,429.33914189648294
1624103094.28125,427.59227467322614
1624103094.609375,430.3255801013146
1624103094.875,428.5002534814577
1624103095.421875,442.91109181923565
1624103096.609375,357.76708327828345
1624103097.265625,356.2449324641189
1624103097.5,358.475176104818
1624103097.9375,340.56461423157504
1624103098.359375,343.8513731381094
1624103098.734375,344.6191361932131
1624103099.046875,346.5893754116972
1624103099.34375,344.63648461430483
1624103099.84375,347.40158754522685
1624103100.375,345.7674108080227
1624103101.203125,346.960634631098
1624103101.890625,344.22673966888607
1624103102.84375,345.8107030974405
1624103103.640625,282.8112457626994
1624103104.078125,229.9016363803311
1624103104.421875,307.9070873239883
1624103105.375,308.5887109345657
1624103106.1875,308.5887109345657
1624103107.015625,309.4141137182528
1624103107.484375,307.24414426696967
1624103107.734375,306.94594626694453
1624103108.046875,307.7715490633847
1624103108.703125,305.6682828793085
1624103109.53125,306.1904051094349
1624103110.03125,304.62915688540517
1624103110.75,317.7583233540451
1624103110.984375,319.03301690934904
